"","AREA","INT_SQFT","DIST_MAINROAD","N_BEDROOM","N_BATHROOM","N_ROOM","SALE_COND","PARK_FACIL","BUILDTYPE","UTILITY_AVAIL","STREET","MZZONE","QS_OVERALL","COMMIS","SALES_PRICE","total_yrs","avg_sqft","oth_chgs","bin_insq","bin_dist","bin_ttl_yrs","ARBT","INBT","TRBT","BRBT","Chrompet.2","Karapakkam.2","Adyar.3","Chrompet.3","Karapakkam.3","KK Nagar.3","Adyar.4","Anna Nagar.4","Chrompet.4","Karapakkam.4","KK Nagar.4","T Nagar.4","Velachery.4","Anna Nagar.5","KK Nagar.5","T Nagar.5","Velachery.5","KK Nagar.6","2.2","3.2","1.3","2.3","3.3","1.4","2.4","3.4","1.5","2.5","3.5","2.6","3.6"
"5207","Chrompet",1145,49,1,1,3,"AbNormal","Yes","House","AllPub","Paved","RH",3.44,106728,8894000,13140,381.666666666667,2588154,"2","1","2","Chrompet.House","House.2","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5213","Adyar",616,86,1,1,2,"Family","No","Others","NoSeWa","Gravel","C",2.6,37113,5301855,13505,308,1945779,"1","2","2","Adyar.Others","Others.1","Others.2","Others.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5216","KK Nagar",1505,70,2,1,4,"AdjLand","Yes","Commercial","NoSeWa","Gravel","RL",3.36,368833,14753320,5840,376.25,6742264,"3","2","1","KK Nagar.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5219","Chrompet",1205,39,2,1,4,"Normal Sale","No","Others","AllPub","NoAccess","RL",3.35,63891,9127350,9490,301.25,2117547,"2","1","2","Chrompet.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5221","Velachery",1789,145,2,1,4,"Partial","Yes","House","ELO","NoAccess","RH",3.68,146882,8640110,15695,447.25,2712998,"3","3","3","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5230","Chrompet",1283,126,2,1,4,"Normal Sale","No","Commercial","NoSeWa","NoAccess","RH",2.59,87520,12502800,13140,320.75,3463276,"2","3","2","Chrompet.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5243","Adyar",864,144,1,1,3,"AdjLand","Yes","Commercial","AllPub","NoAccess","C",3.17,83489,10436115,7665,288,3464789,"1","3","2","Adyar.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5249","Anna Nagar",1587,190,1,1,4,"Normal Sale","No","Others","NoSewr ","NoAccess","RL",3.78,127267,11569710,12775,396.75,3979978,"3","4","2","Anna Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5252","Karapakkam",613,163,1,1,2,"AbNormal","No","House","AllPub","Gravel","RH",2.95,103080,5425250,12045,306.5,2251479,"1","4","2","Karapakkam.House","House.1","House.2","House.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5254","Velachery",1545,49,2,1,4,"Normal Sale","No","House","ELO","NoAccess","C",4.39,53038,6629690,6205,386.25,2141389,"3","1","1","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5257","KK Nagar",2481,170,4,2,6,"Normal Sale","Yes","House","AllPub","Gravel","RL",3.62,122750,13638900,1825,413.5,4050755,"4","4","1","KK Nagar.House","House.4","House.6","House.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"5258","Velachery",1552,45,2,1,4,"Family","No","Commercial","NoSewr ","NoAccess","I",4.22,166334,11881010,6570,388,4443494,"3","1","1","Velachery.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5259","Karapakkam",943,73,1,1,3,"Partial","Yes","Commercial","ELO","Gravel","RL",3.75,195653,10297500,3650,314.333333333333,3346688,"1","2","1","Karapakkam.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5262","Karapakkam",1241,50,1,1,3,"Partial","Yes","Others","ELO","Paved","RH",3.4,140593,7399625,14965,413.666666666667,3137440,"2","1","3","Karapakkam.Others","Others.2","Others.3","Others.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5272","T Nagar",1745,169,1,1,4,"Partial","No","Others","ELO","Paved","RL",3.42,224751,12486170,11315,436.25,3258894,"3","4","2","T Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5279","Karapakkam",1341,165,2,2,4,"AbNormal","No","Commercial","AllPub","NoAccess","C",4.08,118573,8469500,13870,335.25,3396274,"2","4","2","Karapakkam.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5282","Chrompet",1206,62,2,1,4,"Normal Sale","No","House","NoSeWa","Paved","RM",3.71,48483,9696550,4745,301.5,2753820,"2","2","1","Chrompet.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5287","Karapakkam",586,178,1,1,2,"Normal Sale","Yes","Commercial","NoSeWa","Paved","C",3.21,122897,5852250,12775,293,2756414,"1","4","2","Karapakkam.Commercial","Commercial.1","Commercial.2","Commercial.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5291","Karapakkam",550,4,1,1,2,"AdjLand","Yes","Others","NoSewr ","Paved","RL",3.33,115677,6804500,11315,275,2810259,"1","1","2","Karapakkam.Others","Others.1","Others.2","Others.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5292","Adyar",1267,49,2,2,4,"Normal Sale","Yes","House","ELO","NoAccess","C",3.52,8381,8380775,1825,316.75,2723753,"2","1","1","Adyar.House","House.2","House.4","House.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5297","Karapakkam",586,45,1,1,2,"AbNormal","No","Others","NoSewr ","Paved","RH",2.89,71059,4737250,15330,293,1904377,"1","1","3","Karapakkam.Others","Others.1","Others.2","Others.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5298","Karapakkam",1121,26,1,1,3,"Normal Sale","No","Commercial","NoSeWa","NoAccess","C",2.47,74460,7446000,2920,373.666666666667,2352936,"2","1","1","Karapakkam.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5299","KK Nagar",2430,115,4,2,6,"Normal Sale","No","Commercial","AllPub","Gravel","RH",3.35,352530,18554220,4015,405,8033976,"4","3","1","KK Nagar.Commercial","Commercial.4","Commercial.6","Commercial.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5305","Chrompet",823,31,1,1,3,"Family","Yes","Commercial","AllPub","Gravel","RL",3.96,47741,11935150,12045,274.333333333333,3055397,"1","1","2","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5309","KK Nagar",2078,150,3,2,5,"AbNormal","Yes","House","NoSeWa","Gravel","RL",3.93,303563,12142520,2190,415.6,3909890,"4","3","1","KK Nagar.House","House.4","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5311","Adyar",630,141,1,1,2,"Normal Sale","Yes","Commercial","ELO","Gravel","I",4.22,28160,9386685,14235,315,2816009,"1","3","2","Adyar.Commercial","Commercial.1","Commercial.2","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5318","Adyar",1208,80,2,2,4,"Normal Sale","No","Others","AllPub","Paved","RL",4.27,10253,10253410,12410,302,2870957,"2","2","2","Adyar.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5321","Velachery",1578,57,2,1,4,"AdjLand","Yes","House","ELO","Gravel","I",3.53,132850,9489290,9855,394.5,3548998,"3","2","2","Velachery.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5322","Chrompet",938,74,1,1,3,"AdjLand","Yes","House","NoSewr ","NoAccess","RL",4.04,113966,8766600,5840,312.666666666667,2559851,"1","2","1","Chrompet.House","House.1","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5326","Chrompet",707,108,1,1,2,"Normal Sale","No","Others","ELO","Paved","RM",3.38,53080,7582840,11315,353.5,1827466,"1","3","2","Chrompet.Others","Others.1","Others.2","Others.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5329","Anna Nagar",1775,101,1,1,4,"AdjLand","Yes","Others","ELO","Gravel","RM",3.335,183730,15310800,12775,443.75,5144431,"3","3","2","Anna Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5330","Karapakkam",957,2,1,1,3,"AdjLand","No","House","NoSeWa","Gravel","A",3.84,124320,5180000,3650,319,2035740,"1","1","1","Karapakkam.House","House.1","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5333","Chrompet",742,7,1,1,2,"AbNormal","No","Others","NoSeWa","NoAccess","RH",4.02,29629,5925790,12775,371,1416268,"1","1","2","Chrompet.Others","Others.1","Others.2","Others.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5334","Chrompet",763,13,1,1,2,"Family","No","Others","AllPub","Paved","RH",4.32,49255,7036410,8030,381.5,1695778,"1","1","2","Chrompet.Others","Others.1","Others.2","Others.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5337","Anna Nagar",1662,152,1,1,4,"Normal Sale","No","Commercial","ELO","NoAccess","RM",3.485,292701,18293830,12410,415.5,5232036,"3","4","2","Anna Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5338","Anna Nagar",1794,45,1,1,4,"Family","No","Others","NoSewr ","Gravel","RM",2.48,249779,13876620,14600,448.5,5120471,"3","1","2","Anna Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5339","Chrompet",841,183,1,1,3,"Normal Sale","No","House","AllPub","Gravel","RL",4.02,81426,8142550,9125,280.333333333333,2279919,"1","4","2","Chrompet.House","House.1","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5341","Karapakkam",1009,55,1,1,3,"AbNormal","Yes","Others","NoSewr ","Gravel","I",2.92,103179,6878625,17885,336.333333333333,2208036,"2","2","3","Karapakkam.Others","Others.2","Others.3","Others.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5343","Adyar",1274,79,2,2,4,"Normal Sale","No","Others","NoSewr ","NoAccess","RM",3.2,74119,10588470,6570,318.5,3885970,"2","2","1","Adyar.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5344","KK Nagar",2175,72,3,2,5,"AbNormal","No","House","AllPub","Gravel","RL",4.46,90772,11346500,9125,435,4992460,"4","2","2","KK Nagar.House","House.4","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5345","KK Nagar",2101,69,3,2,5,"Partial","Yes","House","NoSeWa","Gravel","RL",4.22,186276,11642240,8030,420.2,3644022,"4","2","2","KK Nagar.House","House.4","House.5","House.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5347","Anna Nagar",1845,183,2,1,5,"AbNormal","Yes","Commercial","ELO","Gravel","RM",4.185,113097,22619470,2190,369,8256108,"3","4","1","Anna Nagar.Commercial","Commercial.3","Commercial.5","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5348","Adyar",1245,176,2,2,4,"Normal Sale","No","House","ELO","NoAccess","I",3.03,78281,7828105,2555,311.25,2191868,"2","4","1","Adyar.House","House.2","House.4","House.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5352","Chrompet",1124,142,1,1,3,"AbNormal","No","Commercial","NoSewr ","Gravel","RL",2.67,40111,13370400,5840,374.666666666667,3770449,"2","3","1","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5353","Velachery",1917,88,3,2,5,"AdjLand","No","Commercial","NoSewr ","Paved","RL",3.49,128760,16094990,11680,383.4,5633250,"3","2","2","Velachery.Commercial","Commercial.3","Commercial.5","Commercial.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5357","Karapakkam",1464,39,2,2,4,"Partial","Yes","House","AllPub","NoAccess","RL",3.27,92793,7732750,17885,366,2667801,"2","1","3","Karapakkam.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5366","Velachery",1514,100,2,1,4,"Partial","No","Others","NoSewr ","Gravel","RH",4.18,151910,8935900,14600,378.5,3127562,"3","2","2","Velachery.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5367","Chrompet",1181,14,1,1,3,"AbNormal","No","Commercial","AllPub","NoAccess","RH",3.32,120891,12089100,9490,393.666666666667,3276147,"2","1","2","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5369","Anna Nagar",1906,29,2,1,5,"Partial","No","House","NoSewr ","Gravel","RL",4.165,89286,12755110,13870,381.2,4221942,"3","1","2","Anna Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5370","Chrompet",1061,31,1,1,3,"Family","No","Commercial","NoSewr ","Paved","RM",3.64,50471,12617700,13870,353.666666666667,3797927,"2","1","2","Chrompet.Commercial","Commercial.2","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5371","Velachery",1520,6,2,1,4,"AbNormal","Yes","Commercial","NoSeWa","Paved","A",3.31,106854,11872680,10585,380,3633036,"3","1","2","Velachery.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5373","Velachery",1900,4,3,2,5,"Family","Yes","Others","ELO","Gravel","C",4.04,181454,10080770,16790,380,3538346,"3","1","3","Velachery.Others","Others.3","Others.5","Others.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5375","Karapakkam",1147,93,1,1,3,"Family","No","Others","ELO","Paved","C",2.87,90999,5352875,8395,382.333333333333,2162565,"2","2","2","Karapakkam.Others","Others.2","Others.3","Others.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5381","Adyar",1297,120,2,2,4,"Family","Yes","Commercial","NoSeWa","Paved","RM",2.84,182876,16625090,2190,324.25,4970903,"2","3","1","Adyar.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5383","Anna Nagar",1523,181,1,1,4,"Family","Yes","House","AllPub","NoAccess","RM",3.87,168152,12010860,10220,380.75,3951572,"3","4","2","Anna Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5385","Karapakkam",827,105,1,1,2,"Partial","Yes","Others","AllPub","NoAccess","RH",3.13,77054,6421125,2190,413.5,2908769,"1","3","1","Karapakkam.Others","Others.1","Others.2","Others.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5386","Chrompet",897,126,1,1,3,"AdjLand","No","House","ELO","NoAccess","RL",4.01,76498,7649800,1460,299,2141944,"1","3","1","Chrompet.House","House.1","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5394","Anna Nagar",1841,16,2,1,5,"Partial","Yes","Commercial","AllPub","NoAccess","RM",2.715,297531,21252230,3285,368.2,7183251,"3","1","1","Anna Nagar.Commercial","Commercial.3","Commercial.5","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5395","Karapakkam",712,115,1,1,2,"AdjLand","No","Others","ELO","NoAccess","C",3.12,84337,3833500,8030,356,1567906,"1","3","2","Karapakkam.Others","Others.1","Others.2","Others.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5396","Anna Nagar",1860,200,2,1,5,"Family","Yes","Others","ELO","NoAccess","RL",3.425,201951,13463390,15330,372,4927599,"3","4","3","Anna Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5398","Anna Nagar",1781,102,1,1,4,"Normal Sale","Yes","Commercial","NoSewr ","Gravel","RM",3.435,132045,22007470,4015,445.25,6470196,"3","3","1","Anna Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5407","Velachery",1868,59,3,2,5,"AbNormal","Yes","Others","NoSewr ","Paved","A",3.58,91887,9188710,15695,373.6,2986332,"3","2","3","Velachery.Others","Others.3","Others.5","Others.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5411","Anna Nagar",1758,4,1,1,4,"Normal Sale","Yes","House","ELO","Gravel","RM",3.99,185767,14289740,4380,439.5,4815646,"3","1","1","Anna Nagar.House","House.3","House.4","House.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5412","Karapakkam",703,171,1,1,2,"AdjLand","Yes","House","ELO","Gravel","RH",4.03,101367,7240500,2920,351.5,2968605,"1","4","1","Karapakkam.House","House.1","House.2","House.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5416","T Nagar",1669,193,1,1,4,"Partial","No","Others","NoSeWa","NoAccess","RL",4.33,84153,12021830,4745,417.25,3005454,"3","4","1","T Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5417","Adyar",1096,103,1,1,3,"Family","Yes","House","NoSeWa","NoAccess","C",4.04,30152,7537975,1825,365.333333333333,2133245,"2","3","1","Adyar.House","House.2","House.3","House.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5418","Anna Nagar",1595,58,1,1,4,"Partial","No","Others","NoSeWa","NoAccess","RH",3.1,141103,10854110,4745,398.75,3560149,"3","2","1","Anna Nagar.Others","Others.3","Others.4","Others.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5419","Anna Nagar",1825,77,2,1,5,"AbNormal","Yes","Others","NoSeWa","Gravel","RM",3.365,140430,15603340,8030,365,5476773,"3","2","2","Anna Nagar.Others","Others.3","Others.5","Others.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5420","Chrompet",1298,157,2,1,4,"Family","Yes","Others","AllPub","NoAccess","RL",3.51,170178,10636110,5475,324.5,3329106,"2","4","1","Chrompet.Others","Others.2","Others.4","Others.2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5421","T Nagar",1812,82,2,1,5,"Normal Sale","No","House","NoSewr ","NoAccess","RL",4.59,151361,11643180,16060,362.4,2980655,"3","2","3","T Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5425","Anna Nagar",1852,55,2,1,5,"Family","No","House","AllPub","NoAccess","RL",3.755,201060,11827050,10950,370.4,3500811,"3","2","2","Anna Nagar.House","House.3","House.5","House.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5428","Velachery",1500,162,2,1,4,"AdjLand","Yes","House","NoSeWa","Gravel","A",3.32,122060,7628730,19710,375,2181818,"2","4","3","Velachery.House","House.2","House.4","House.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5429","Chrompet",750,85,1,1,2,"Normal Sale","No","Others","NoSeWa","Gravel","RM",4.05,49724,8287250,13505,375,2063528,"1","2","2","Chrompet.Others","Others.1","Others.2","Others.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5434","Chrompet",1199,56,1,1,3,"Partial","No","House","AllPub","NoAccess","RL",3,85351,7759200,14600,399.666666666667,1901002,"2","2","2","Chrompet.House","House.2","House.3","House.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5435","Chrompet",980,94,1,1,3,"Normal Sale","No","Others","NoSeWa","Gravel","RL",3.68,146562,9160100,5110,326.666666666667,2867109,"1","2","1","Chrompet.Others","Others.1","Others.3","Others.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5436","Velachery",1539,47,2,1,4,"AdjLand","Yes","Commercial","NoSewr ","Paved","RM",3.22,210749,15053510,15695,384.75,4817120,"3","1","3","Velachery.Commercial","Commercial.3","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5437","Chrompet",824,0,1,1,3,"AdjLand","Yes","Commercial","AllPub","Gravel","RL",3.32,62779,12555850,6935,274.666666666667,3339859,"1","1","1","Chrompet.Commercial","Commercial.1","Commercial.3","Commercial.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5439","Karapakkam",1397,38,2,2,4,"AdjLand","No","Commercial","ELO","Gravel","RL",3.47,219816,12212000,2920,349.25,4396320,"2","1","1","Karapakkam.Commercial","Commercial.2","Commercial.4","Commercial.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5442","KK Nagar",1512,108,2,1,4,"Family","No","Others","AllPub","Gravel","RM",4.04,162476,10831740,1825,378,4451849,"3","3","1","KK Nagar.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5449","KK Nagar",1751,197,2,1,4,"AbNormal","Yes","House","NoSeWa","Gravel","RL",3.92,223868,10660400,10950,437.75,3485954,"3","4","2","KK Nagar.House","House.3","House.4","House.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5458","KK Nagar",1600,35,2,1,4,"Normal Sale","Yes","Others","AllPub","Paved","RL",4.27,164135,10942360,6570,400,4497311,"3","1","1","KK Nagar.Others","Others.3","Others.4","Others.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5459","T Nagar",1624,117,1,1,4,"Normal Sale","Yes","Commercial","NoSewr ","Paved","RM",3.70905972269533,256386,19722030,14235,406,6291327,"3","3","2","T Nagar.Commercial","Commercial.3","Commercial.4","Commercial.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5469","Karapakkam",1067,75,1,1,3,"AdjLand","No","House","AllPub","Paved","RM",3.06,116351,7756750,9855,355.666666666667,2280482,"2","2","2","Karapakkam.House","House.2","House.3","House.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
